ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50
id152	0.166377278	-0.063492671	0.115872634	-0.08967667	-0.08828474	-0.141548687	0.69841421	-0.200188628	-0.436674091	0.102389445	-0.083974512	-0.204628977	-0.197893021	0.147025565	-0.093493041	0.270121765	-0.015885528	-0.24553548	-0.158721252	-0.185593667	-0.107690234	0.552402736	-0.345533022	0.063208253	0.462899374	0.204357609	-0.227448201	-0.322386293	-0.035576322	0.077287359	-0.043614188	0.136699611	-0.02137395	0.067425666	-0.065056178	-0.314922769	0.55340349	0.066196579	0.54354685	-0.156446465	-0.39892613	-0.314592405	-0.408114102	-0.122172253	-0.079090459	-0.076437864	-0.212291443	0.111323462	-0.149636328	0.147199088
id153	0.410285793	0.411314605	0.901653243	-0.298802053	0.350880358	0.061815659	1.324673961	0.032735054	-0.423492754	-0.003610475	0.4259431	NA	0.118500728	0.023002063	0.25660743	0.120440598	-0.30595831	0.140015269	0.488764585	0.207520503	0.273205338	0.845066245	0.252613353	-0.131295158	0.191859442	0.312082363	-0.129671305	1.06972364	-0.076534749	0.025712853	0.041429758	0.238532378	0.508569533	-0.063084725	0.311152913	-0.145011786	0.419329616	-0.059833252	-0.318497036	0.185744614	0.07907296	1.067351321	0.417307338	0.395594716	0.309124673	0.30549099	-0.174700241	-0.263030518	0.062421223	0.14496165
id154	0.144650898	0.251203576	1.104568561	-0.117026517	0.328550724	0.119187939	0.683868819	0.29448217	0.749953342	0.066830015	-0.134007417	-0.027136291	0.523587245	0.101318786	0.073753241	-0.026400598	-0.298037649	0.070461288	0.137996098	-0.006545441	-0.252505701	0.296424064	-0.137391015	0.04553625	0.246228669	-0.593980087	0.711238203	0.102876176	0.207702213	0.170682437	0.075966575	0.31319755	0.058442869	0.22347161	0.276179908	-0.076318374	1.02714807	0.122839822	0.194086761	-0.117504428	0.072028457	1.085476713	-0.411802525	-0.164052272	-0.15273503	-0.128657084	1.118090912	0.27190179	0.215631726	-0.051140684
id155	-0.051148776	-0.128075957	NA	0.065063654	-0.229554159	-0.002583945	-0.151248039	-0.158176119	-0.166208919	1.067075147	-0.038601922	-0.07992155	-0.174338373	-0.000343776	-0.388801631	-0.599352519	NA	-0.044178659	-0.427543493	0.010918337	-0.158524989	0.063565419	0.36517317	-0.051650737	-0.104111588	-0.863978318	-0.142857213	-0.333632904	0.260428082	0.027584617	-0.118724947	-0.175309967	-0.217880304	-0.075986868	-0.104760728	0.022153857	0.011134593	-0.00178146	-0.120289424	0.024542326	-0.713739232	0.127371148	0.238418609	-0.668953658	-0.262448954	-0.250157257	-1.223915882	-0.124293914	-0.317373567	0.124952183
id156	-0.187608707	-0.049110284	0.490549786	0.147163493	0.009191897	NA	-0.298805275	-0.490215452	-0.150436615	-0.209890438	-0.32221543	-0.279181102	-0.29546428	0.160338022	-0.537448167	-0.032921848	0.214540019	-0.370341741	-0.166242383	-0.32858443	-0.292817088	0.318938532	-0.549792266	0.156609613	-0.105353088	-0.213743869	-0.17418129	0.508271849	-0.028585218	-0.276120104	-0.239335127	-0.300958544	-0.413223644	0.051712567	-0.389973896	0.37448781	0.00865794	-0.064485904	0.382029463	0.007979633	-0.335008031	-0.764865196	-0.263129206	0.046280027	0.051587965	-0.325580642	-0.774410831	0.119668201	-0.226535715	-0.167371179
id157	-0.163301044	0.466220563	0.931201078	-0.148109278	0.017893536	-0.051158081	0.062636457	0.382639413	0.697555439	-0.021287241	0.166253731	0.064102156	-0.109761513	-0.107522289	0.166066242	-0.200139726	0.108929252	0.256083037	-0.11913784	0.101659786	0.229435441	0.407890379	0.328877407	-0.056627405	0.154342142	0.139535673	0.210645307	1.68954844	0.029112553	0.032218526	0.054706595	0.088944556	0.759675097	-0.044016982	0.230663044	0.421952366	0.626709571	0.006413161	-0.161119953	0.104325696	-0.0553708	-0.14550375	-0.200393735	-0.372104588	0.102667923	-0.038060367	0.436315618	-0.115340125	0.008986514	0.102252375
id158	0.526035498	-0.022044698	0.186986878	0.054615911	0.42543203	-0.003755184	0.18090876	0.381741345	0.279238372	0.114665134	-0.303267375	0.08790555	0.042167603	-0.030088889	NA	0.076144554	0.123841319	0.137588258	-0.514261032	0.086673819	0.049226211	-0.432748204	1.039602486	0.112028236	-0.336032718	0.370027346	0.349733363	1.07918805	0.121652516	-0.215015076	0.048640494	-0.044692891	0.200535178	-0.498770259	0.27196045	-0.174706862	-0.19863651	0.071842257	-0.02096723	0.106077252	0.093253978	0.248946339	0.157427195	0.265107983	-0.2168018	-0.021946519	-0.397612613	NA	-0.101910084	0.113068724
id159	-0.363484095	-0.440214622	-0.139327724	-0.012265609	-0.301909847	0.087180658	-0.87970506	-0.293603045	-0.41214808	0.107012891	-0.333554058	0.183161417	-0.116559831	0.14903098	0.181011649	-0.360232684	-0.339943149	-0.108540934	-0.899799163	-0.16291204	-0.343869273	-0.382318026	0.13559495	-0.181239194	-0.235956582	-0.326308842	-0.051829837	1.558931363	0.079733863	-0.175251135	-0.413062078	-0.277833784	0.304552946	-0.283030148	-0.019747966	0.252465667	-0.631412554	-0.077444665	0.140495391	-0.073857829	-0.27107781	0.346398343	-0.395674043	-0.135276116	-0.414024406	-0.265870693	-1.310280622	0.193945258	NA	0.194384786
id160	0.017983486	-0.229658973	0.452877849	0.17664465	-0.232131957	0.09584206	1.013227106	0.242625407	0.238156669	0.172930844	-0.153265225	0.138519563	0.020117731	-0.209244867	-0.314250505	0.11330136	0.249482171	0.111972924	-0.215252163	0.077319708	0.201299373	0.776281972	-0.251785165	0.163780471	0.068913419	-0.118523918	0.06186754	0.698989322	-0.013948554	0.248260698	-0.029605609	-0.145660253	-0.07805811	0.130656269	-0.168802881	0.09562722	0.813376529	-0.054065567	-0.171899924	0.1589364	0.171524984	0.655608261	0.266541121	-0.115870713	0.072193781	0.393710656	-0.079208384	0.403287853	-0.080619611	-0.020683312
id161	-0.247724956	-0.030876042	1.461367553	-0.13891298	-0.216604804	0.070973016	0.637215735	0.206928612	0.684433787	-0.159027162	-0.006066045	-0.117703115	0.104319926	-0.130398449	-0.138439353	-0.303159138	-0.105041968	-0.263869681	-0.174069168	-0.188395569	-0.112906455	0.133318083	0.047810088	-0.07512206	-0.170457739	0.005397244	0.421641875	0.671842349	0.015107549	-0.20878428	-0.180704513	0.088305072	NA	0.03477449	0.305883969	-0.011554928	0.001504321	-0.05191763	-0.342608429	-0.18071877	-0.164486673	NA	-0.916155451	0.047667319	-0.078754755	-0.128781108	0.907777915	0.123714338	-0.143021555	0.201446659
id162	-0.239873524	0.139519151	1.107735894	-0.185330619	-0.010308544	-0.122174806	0.785316294	0.047097597	-0.02250473	-0.169262296	0.274328861	0.199083902	0.1564799	0.006056407	0.308815955	-0.017437321	-0.184723911	NA	0.531684324	0.126836084	-0.010952232	1.07959898	0.024498324	0.156935998	0.445298449	0.065906293	-0.296744658	-0.026251731	0.092391825	0.511819404	0.109402027	0.023233227	0.052740892	0.318836337	-0.237651667	-0.130723664	0.683220263	0.061793693	-0.056162574	0.096812087	0.372025073	-0.108156224	-0.389630422	0.40366565	0.603353262	0.281522415	-1.275508335	0.090781322	0.140687944	0.002337337
id163	-0.041223466	0.222014961	-0.298586881	0.020300022	-0.104411717	-0.020874427	-0.253295619	-0.391065887	-0.041831134	-0.01389952	-0.20149712	-0.006464746	0.078231255	0.108300568	-0.244965901	0.169858499	-0.303732572	-0.126238489	-0.201964369	-0.089888376	-0.367191617	0.099708751	-0.011495019	0.033477048	-0.16482871	-0.070534571	-0.137263561	0.710237091	-0.008239466	-0.090946469	-0.085955777	-0.104729969	0.050129069	0.032847299	-0.138687418	-0.212402531	-0.379318466	0.021295229	-0.077202598	0.0264701	-0.179477966	-0.031768587	-0.229566869	-0.431095217	-0.010981499	-0.147530308	-0.495202227	0.322771269	-0.137910541	0.205935899
id164	-0.373130052	-0.547890015	1.413839923	0.040815256	0.103683485	0.077007964	-1.191365402	-0.000550714	-1.009565759	-0.076364049	-0.182248566	0.024951873	0.078022026	0.008206302	0.113814215	0.001685353	-0.177265433	-0.175870979	0.306487129	-0.03235561	0.094635	-0.813994985	0.178894412	0.181735506	-0.085286636	-0.092208094	-0.020537886	NA	-0.012924034	0.043942974	0.147637365	-0.359469547	-0.27998679	-0.133273642	-0.101346053	-0.071460067	-0.239421355	0.056700452	0.014018322	-0.146119014	0.001117072	-0.830246764	0.972079198	-0.092988432	-0.158917168	0.044379816	0.008598034	0.217117165	0.120684779	0.062205029
id165	-0.541657519	NA	1.16350238	-0.101906144	-0.846914186	-0.399193684	0.017201576	0.121155705	-0.267601786	-0.463371224	0.026353255	0.159106989	0.182989251	-0.063607263	0.099774917	0.289789749	0.339845703	0.248778072	0.745726181	0.360753448	-0.376707199	0.731268059	-0.322646321	0.04096533	0.501055761	0.02690583	-0.98757852	-0.349307402	NA	0.853423164	0.179359526	-0.434058507	NA	0.080581089	-0.393924199	-0.676288229	0.848342435	0.014480797	-0.070208521	0.123845329	0.19263725	-0.358284574	-0.357360736	0.348868515	0.775897988	0.281579618	-1.590261428	-0.489161031	0.018216442	0.181521168
id166	-0.97902585	-0.484353726	0.439427816	0.071721689	-0.719973936	0.167842242	NA	-0.250300268	0.108046474	0.261263553	-0.380496718	-0.114379356	-0.347821976	-0.109736045	0.299641061	-0.781916009	0.199424362	-0.500997611	0.172685327	-0.227988968	NA	-0.255851891	-0.703267208	-0.149208966	-0.050209248	-0.845996126	-0.440683782	-0.335699131	0.148302003	-0.384112327	-0.641207064	-0.373688503	-0.429923494	-0.136608373	-0.250085343	-0.475318217	-0.600491092	0.06783696	-0.35208602	-0.255210954	-0.406641143	0.238163777	-0.476670182	-0.520348001	-0.321518444	-0.728390554	-0.260317225	0.034469521	-0.051123977	-0.043550874
id167	-0.848442773	0.197175157	1.318351921	0.044605559	NA	0.042496849	0.314278611	-0.375318933	0.128491558	0.237217204	-0.068553442	0.110294419	-0.534955405	-0.201663414	-0.069217177	-0.256877769	0.09749429	-0.310720734	-0.194403781	-0.345765716	-0.471633301	0.411331571	-0.684938457	0.172436018	-0.050398827	-0.585740338	-0.073575327	0.594288745	-0.212348341	0.080290785	-0.236462595	-0.161296688	-0.648639357	-0.128734067	-0.488042389	-0.582739782	NA	0.007852209	0.002509072	-0.028694675	-0.375633463	0.501097304	0.745037914	0.094185345	-0.337582874	-0.095253199	-0.228892418	0.028182523	-0.118904666	-0.079170859
id168	-0.577008629	-0.123579282	1.166722713	0.028690961	-0.413219858	-0.019848944	0.896544095	-0.098270421	0.094919825	-0.077464405	-0.243495077	0.238879631	-0.039603249	0.008826814	-0.297883555	-0.257371242	0.220830451	-0.084835252	-0.054267851	-0.186063265	-0.01390443	-0.048100325	-0.240574398	-0.164325719	-0.005716298	-0.178455699	0.254458762	0.072090408	-0.169200873	-0.528729144	-0.0822963	0.219224718	0.09710956	0.086235109	0.023497264	-0.025555411	0.089438694	-0.001880412	-0.392809236	-0.078064696	-0.121390707	-0.094999827	0.709987811	-0.26517664	-0.176276204	-0.144050628	-0.016268644	-0.167579115	-0.152220509	0.204830319
id169	0.328764317	0.16267689	1.129180697	-0.250678768	0.381454304	-0.216741222	0.919486442	0.702008572	0.465109294	-0.117951799	0.194839948	0.28792546	0.136790324	-0.122442454	-0.617677723	-0.132335431	-0.216617786	0.143850849	0.785368772	0.344071257	0.511742615	0.758321038	0.199967596	-0.024779057	0.49647566	0.361901106	0.24321712	2.050249507	0.092871158	0.364903446	NA	0.405088617	0.421650976	0.200740348	0.361898338	-0.362793322	0.673948943	0.015604904	-0.231553316	0.126029575	0.169719468	0.388869473	-0.449736682	0.6478565	0.41850312	0.332759464	0.292723043	0.115233046	0.047584446	0.029729296
id170	-1.021041551	0.049671407	1.264121117	-0.00305022	-1.050731498	0.058218673	-0.448098038	-0.415029222	-0.507471778	0.072797606	-0.018843423	0.002107966	-0.165571524	0.365718207	0.096025092	-0.29935895	0.832245169	-0.257635247	-0.031746018	-0.028573771	-0.213139389	0.169008677	-0.18435555	-0.003074164	-0.115652909	-0.42899424	-0.259742789	0.4686076	0.053001846	0.071572352	-0.006532737	-0.129368068	-0.217111623	-0.181317154	-0.267100113	0.251440925	0.30968584	-0.036623914	0.59642862	-0.074135356	-0.462202779	0.216924698	0.134705364	-0.397256552	-0.205533051	-0.041404916	0.043714806	-0.078095101	-0.44659855	-0.076300409
id171	0.327200812	0.433424463	0.761554401	-0.017364418	0.180507815	0.251917654	0.871226843	0.044681999	-0.346164504	0.091260211	0.41840038	0.100975237	0.077417767	-0.139439563	0.666943779	0.128705811	0.46636227	0.173264058	0.123811623	0.05893723	0.291217495	0.487928875	0.201540911	-0.102381726	0.348089952	0.328902207	-0.040717082	1.098674122	0.119658159	0.407326736	0.172988678	0.15215152	0.548195021	0.132454821	0.341065501	-0.027386506	1.83495E-05	-0.042540288	0.190051249	0.05999513	0.111414674	0.349227815	0.234203914	-0.351556237	0.126472468	0.219806495	0.083287767	0.512487252	0.046392819	0.124295969
id172	0.425488452	0.050253835	0.682732316	0.087070097	0.31100576	-0.22141643	0.497368922	-0.169844872	-0.39183699	-0.044615142	0.162791778	-0.208329709	0.083448871	-0.104069708	0.197267182	0.382279125	0.18067789	-0.145677057	0.093635318	0.024256652	-0.083000771	0.14270687	0.022856955	0.0792494	0.310854433	0.213689418	-0.07454687	0.753420994	-0.096121867	0.058901654	-0.013794279	-0.076272843	0.402363204	-0.32912638	0.005586176	-0.265442851	0.079931123	-0.066317407	-0.413667261	NA	0.176583983	0.487074979	-0.25905561	0.325405353	0.250297675	0.249740133	-1.081580717	-0.038978129	0.127837538	0.182726331
id173	-0.329903851	-0.57296128	0.726758138	0.145430497	-0.215953925	0.099641535	-0.182321308	-0.239103736	0.488541534	0.25089372	-0.350966184	-0.006342943	NA	0.470185879	0.294944586	-0.155397177	0.05899007	-0.337226858	-0.013329709	-0.25621349	-0.32481752	-0.719996277	-0.188593464	0.166384238	-0.199054761	-0.260082144	-0.131219831	0.510780427	-0.012369451	-0.035906231	-0.190108767	-0.165675589	-0.424085369	-0.090314569	-0.16085792	0.192275059	NA	-0.035504551	-0.040129804	-0.255070726	-0.055273734	0.651233519	-0.284716335	-0.113916018	-0.092392191	-0.296476518	-1.034852078	0.020211874	-0.100221784	0.054453299
id174	0.577587606	0.342975638	1.795348614	-0.212430405	0.402750735	0.01921545	1.832049909	0.162338056	0.366388459	1.020889852	-0.013323569	0.42187505	-0.122533567	0.125337781	-0.263637145	0.214518151	0.335023277	0.002684888	-0.230813374	NA	0.117619535	0.39218119	-0.160692282	0.067431687	-0.447094118	0.044835672	-0.267228831	0.113289739	0.013475768	0.281275387	0.166483825	-0.057604866	0.022712104	0.101453092	-0.335359119	0.908983869	0.486372747	-0.011905164	-0.36821391	0.077481919	0.060155587	0.859443118	0.740530289	-0.037448873	-0.107713607	0.067795501	0.12127451	0.184917836	-0.098346179	NA
id175	0.194949426	-0.116422906	-0.105172769	-0.138778058	0.226466949	-0.012550565	-0.350512739	-0.164106256	-0.514040849	0.190176016	-0.033602866	0.092813325	0.011046218	0.095887314	-0.133546317	0.202388469	-0.065845253	0.070560321	0.3299848	-0.001913085	0.021388838	0.231152382	0.917290616	0.019348958	0.191055762	0.093533909	-0.358773537	0.656907923	-0.054792441	0.306149343	0.004621889	-0.111099974	0.167165176	0.175178102	-0.23523435	0.130791214	-0.007306151	-0.078869482	0.798913968	0.03446889	0.143501422	-0.170394736	-0.302438832	-0.15782506	0.278377214	0.11375929	-0.134731392	0.042562691	0.122799793	-0.201279751
id176	-0.421068016	0.055213342	1.912807527	0.020374449	-0.562861789	-0.148246053	0.404225204	0.274901688	0.697991044	-0.284121724	0.326509174	0.005533596	0.270284416	0.013689782	0.021682237	0.420494089	-0.151419603	0.259229064	0.335401306	0.385089586	0.151362043	0.099120137	0.065245852	0.121763493	0.320632423	0.217737686	-0.37883438	0.219764807	0.036247161	0.180410668	0.329711694	-0.272530824	0.12825005	0.359860171	-0.128203432	-0.035424732	NA	0.006487017	0.325466397	0.164131607	0.299578968	-0.093515946	-0.528133975	0.301910617	0.203651414	0.149370958	0.751051297	-0.19227474	0.250159329	0.021271029
id177	0.395098031	0.229495548	1.777538356	-0.14517248	0.11235951	0.048548825	1.99904884	0.089464843	-0.000285745	0.919140929	0.094772519	-0.124430864	-0.019705777	-0.129390048	0.162176913	0.001541416	-0.043932356	0.197984743	0.088489652	-0.111325488	-0.142083984	1.044074618	-0.301095091	0.000694778	0.413917064	-0.262536958	0.036715115	0.058189086	0.01351278	0.266527909	-0.028246977	0.017798053	0.182939308	0.112323029	0.074745829	-0.253610449	0.980511809	-0.022997535	0.107312171	0.179561576	-0.118493221	-0.023257893	-0.091062245	-0.158101758	0.338403602	0.229558947	-0.52682266	0.007392664	-0.220376099	-0.149252288
id178	0.096777284	-0.311741453	1.058794223	-0.068328132	-0.014079846	-0.035687442	-0.433962677	0.017187236	0.392006052	0.023015163	0.150613658	0.165324594	-0.124231832	-0.055877884	0.111714907	-0.201295416	0.118598191	0.020445076	0.103521111	0.331891019	0.033883006	0.077320138	0.107614976	-0.135848088	-0.048230405	0.053909296	-0.152407352	NA	-0.10617886	NA	-0.079932309	-0.116728392	0.514899584	0.256016037	0.034289175	0.599931181	-0.312698696	-0.10088332	0.038802423	-0.056896852	-0.092006909	0.327671146	-1.197607207	0.096972825	-0.09023506	0.038935525	0.087622039	0.005272139	0.061037193	0.017115931
id179	-0.252920981	-0.403630609	1.025056956	-0.086655988	-0.347896268	0.013173078	0.288630972	0.041342016	0.487099142	0.067523027	-0.008821919	-0.229195245	-0.270824967	0.252910532	-0.246324967	-0.233288726	0.068396902	-0.314018313	-0.623327598	-0.26913187	-0.238883355	-1.048422929	-0.383157054	-0.108234704	-0.193129444	-0.245366687	-0.042580922	0.716748574	0.039191746	-0.071761969	-0.101782571	-0.194785345	0.048252727	-0.292130031	-0.076658342	0.170514695	0.169267061	-0.059747008	-0.165603847	0.034977423	0.018152484	-0.013312309	0.614593954	-0.370921453	-0.471772027	-0.447615644	-0.224076226	NA	-0.114227717	0.112577457
id180	0.52254067	0.490220975	0.839602738	-0.076261704	0.474393102	-0.30093293	1.683706205	0.018033006	-0.870035399	-0.059831194	0.393342748	-0.065210115	0.418899385	-0.070998104	0.043284152	0.469497905	0.070695656	0.202180751	0.088738897	0.144626737	0.300286877	1.219358402	0.128552086	-0.104142699	0.698534297	0.402470846	0.394087589	0.236430995	-0.043657918	0.223387237	0.286924757	0.40418679	0.109786428	-0.10146368	0.127192025	0.009364109	0.749806806	0.077293662	-0.084904429	0.111463645	0.15808007	-0.400063866	-0.084860414	0.331768631	0.305409976	0.152489659	0.643087202	0.300067625	0.306040853	0.003888633
id181	-0.628503455	-0.175502839	-0.218393553	-0.108494255	-0.713143847	0.049014698	-0.133596032	-0.526886914	-0.643092697	0.622555804	-0.186664405	-0.032507611	-0.22840496	-0.031847067	-0.244637244	-0.283702738	0.408126252	-0.325163667	-0.558383894	-0.239152826	-0.451672165	-0.426497392	-0.377940606	-0.090915752	-0.185101741	-0.538448063	-0.268398443	0.169666289	-0.181592348	-0.269318979	-0.336725499	-0.07325414	-0.214251047	-0.111339984	NA	-0.216063319	-0.339692485	0.03826722	0.110861861	-0.002934245	-0.340478819	-1.000931229	-0.074127451	-0.026426053	0.00481929	-0.186346444	-0.131549916	0.385345812	-0.215143701	-0.020308716
id182	-0.168352539	0.003922978	0.571596807	0.123237322	-0.074347041	0.136354457	0.425281844	0.051732796	0.686874443	0.172472078	-0.313743282	-0.188802999	-0.138160404	-0.046052417	-0.412811641	-0.066181639	0.086311794	-0.296297558	-0.53518572	-0.236539858	0.041820483	0.158829836	-0.368497432	0.013988661	-0.168240311	-0.057842185	0.18210424	0.905002478	-0.024935523	-0.252362754	-0.229559019	0.212221603	-0.057105867	-0.127559975	0.161505496	-0.212442617	-0.650041218	0.050303052	0.116375353	-0.118618217	-0.023021945	0.272910196	0.019916869	-0.181292389	-0.191039253	-0.042779527	-0.555252485	0.164884863	-0.059832506	0.02669006
id183	0.60746384	0.290905599	2.000184743	-0.135580488	0.448919838	0.081899022	-0.003478645	0.611307697	0.7460841	-0.009486411	0.327224948	-0.007758236	0.267291544	-0.087513521	0.09450253	0.233529471	-0.1483283	0.58575599	0.61533341	0.56595846	0.366496598	0.100501732	0.330126933	0.194203837	0.023632983	0.223216126	-0.006110022	0.51149919	0.237927776	0.272060293	0.484774862	0.171313813	0.157412761	0.114744176	0.140801733	-0.01284914	-0.131350028	0.002027776	0.227422341	0.24571694	0.249625209	0.077270407	-0.32756341	0.462263734	0.065163348	0.212841535	1.280021444	-0.241620801	0.073996214	-0.058409312
